State,City,Country,latitude,longitude
New Mexico,Clayton,US,36.4507836,-103.184797
,Clayton,UK,53.7814093,-1.8181026
New Mexico,Farmington,US,36.7291152,-108.205445
,Farmington,UK,51.8315245,-1.7988752280053433
New York,Albany county,US,42.5986896,-73.9843997
,Albany county,UK,54.3942182,-7.95005880115861
New York,Allerton,US,40.8654299,-73.8673652
,Allerton,UK,53.8050833,-1.8205873
New York,Andover,US,42.1564581,-77.7955509
,Andover,UK,51.2078275,-1.479355
New York,Ardsley,US,41.0106531,-73.8437452
,Ardsley,UK,53.546339,-1.4244726
New York,Bath,US,42.3370164,-77.3177577
,Bath,UK,51.3813864,-2.3596963
New York,Bedford,US,41.2041304,-73.642509
,Bedford,UK,52.1363806,-0.4675041
New York,Bedford Hills,US,41.235125499999995,-73.68630023574144
,Bedford Hills,UK,52.639982745561,-1.1291960580541478
New York,Boston,US,42.6289858,-78.7376213
,Boston,UK,52.9776561,-0.0237985
New York,Bradford,US,42.3711837,-77.1088596
,Bradford,UK,53.7944229,-1.7519186
New York,Brentwood,US,40.782634,-73.25663320548203
,Brentwood,UK,51.6201654,0.3018662
New York,Bridgehampton,US,40.931293249999996,-72.31037245354983
,Bridgehampton,UK,51.0136599,-2.6232837
New York,Bridgewater (town),US,42.878382,-75.25282583197512
,Bridgewater (town),UK,51.48210583404808,-0.6106674012534626
,Bridgewater (village),UK,53.7915455,-1.547870469431705
New York,"Brighton, Erie County",US,42.9911685,-78.8369796
New York,"Brighton, Franklin County",US,44.4409461,-74.2335872
New York,"Brighton, Monroe County",US,43.1257954,-77.5687343
New York,Brighton Beach,US,40.57964365,-73.96111022551311
,Brighton Beach,UK,50.823694700000004,-0.17297005908714486
New York,Bristol,US,42.8453424,-77.424156
,Bristol,UK,51.4538022,-2.5972985
New York,Calverton,US,40.9117907,-72.77097093700559
,Calverton,UK,52.034362349999995,-0.8445070370663877
New York,Cambridge,US,43.007994,-73.43926374167154
,Cambridge,UK,52.2055314,0.1186637
New York,Carlisle,US,42.7570191,-74.4456909
,Carlisle,UK,54.8948478,-2.9362311
New York,Chatham,US,42.3642517,-73.5948391
,Chatham,UK,51.3819167,0.526559
New York,Chelsea,US,40.7464906,-74.0015283
,Chelsea,UK,51.4875167,-0.1687007
New York,"Chester, Orange County",US,41.3625937,-74.2712613
New York,"Chester, Warren County",US,43.6841293,-73.8365449
New York,Chesterfield,US,44.4453378,-73.4847477
,Chesterfield,UK,53.2352134,-1.4264097
New York,Chichester,US,42.1017567,-74.3093139
,Chichester,UK,50.8364862,-0.7791721
New York,Colchester,US,42.0437614,-74.956466
,Colchester,UK,51.8896903,0.8994651
New York,Cornwall,US,41.434444,-74.035833
,Cornwall,UK,50.416667,-4.75
New York,Cornwall-on-Hudson,US,41.4448133,-74.0155219
New York,Coventry,US,42.3159098,-75.6385205
,Coventry,UK,52.4081812,-1.510477
New York,Cumberland County,US,40.870787500000006,-72.80037227793841
New York,Durham,US,42.3995257,-74.1723608
,Durham,UK,54.666667,-1.75
New York,"Elmhurst, Chautauqua County",US,42.1181133,-79.2936594
New York,"Elmhurst, Queens",US,40.7365804,-73.8783932
,"Elmhurst, Queens",UK,51.885788250000004,0.8808247120116853
New York,Essex,US,44.0638879,-73.7542043
,Essex,UK,51.77046785,0.46466977412300386
New York,Fordham,US,40.8614754,-73.8905439
,Fordham,UK,52.3103704,0.3877644
New York,Garden City,US,40.7266477,-73.6343052
,Garden City,UK,53.21517,-3.006391
New York,Gravesend,US,40.5961338,-73.9739426
,Gravesend,UK,51.4424747,0.3694468
New York,Greenwich,US,43.0906318,-73.4987251
,Greenwich,UK,51.4820845,-0.0045417
New York,Greenwich Village,US,40.7319802,-73.9965658
,Greenwich Village,UK,51.493510400000005,0.014831060481241092
New York,Hastings-on-Hudson,US,40.9946622,-73.8785922
New York,Hempstead (town),US,40.726981300000006,-73.70933686877962
,Hempstead (town),UK,51.7511784,-0.472528
New York,Hempstead (village),US,40.726981300000006,-73.70933686877962
,Hempstead (village),UK,51.3511329,0.5697468
New York,Huntington (town),US,40.868154,-73.425676
New York,Hyde Park,US,41.784195600000004,-73.93739119578458
,Hyde Park,UK,51.5074889,-0.1622074056037135
New York,Islip (town),US,40.7300685,-73.2107266
,Islip (town),UK,51.54966236345082,-0.14060562093991177
New York,"Kensington, Nassau County",US,40.7934345,-73.7220756
New York,"Kensington, Brooklyn",US,40.6462149,-73.970694
New York,Kew Gardens,US,40.7139415,-73.830742
,Kew Gardens,UK,51.478197449999996,-0.2968860852596966
New York,Kingsbridge,US,40.8787051,-73.9051408
,Kingsbridge,UK,50.2848555,-3.7789738
New York,Kingston,US,41.9268104,-73.99526951219678
,Kingston,UK,52.1791855,-0.0321477
New York,Lancaster,US,42.9005956,-78.669997
,Lancaster,UK,54.0484068,-2.7990345
New York,Leeds,US,42.255095,-73.89229747049086
,Leeds,UK,53.7974185,-1.5437941
New York,Leicester,US,42.7720066,-77.8966709
,Leicester,UK,52.6362,-1.1331969
New York,Lincoln,US,43.0324602,-75.7330654
,Lincoln,UK,53.2293545,-0.5404819
New York,Liverpool,US,43.106456,-76.217705
,Liverpool,UK,53.4071991,-2.99168
New York,Manchester,US,42.9694241,-77.2296711
,Manchester,UK,53.4794892,-2.2451148
New York,Middlesex,US,42.7050087,-77.2716597
,Middlesex,UK,51.546055800000005,-0.2537791389340719
New York,New Brighton,US,40.6423258,-74.0929195
,New Brighton,UK,53.4385649,-3.043422
New York,New Castle,US,41.185278,-73.768611
,New Castle,UK,51.8514007,-2.8035445
New York,New Hartford,US,43.073653,-75.287933
New York,New Hyde Park,US,40.7352157,-73.6883239
New York,New Suffolk,US,40.9970065,-72.47786233441764
,New Suffolk,UK,52.0552035,1.164637823527148
New York,New Windsor,US,41.4767605,-74.0237519
,New Windsor,UK,53.753829723317104,-1.4719056771894619
New York,New York City,US,40.7127281,-74.0060152
,New York City,UK,40.7532678,-73.9700151
New York,Norfolk,US,44.8015854,-74.9909855
,Norfolk,UK,52.666667,1.0
New York,"Northampton, Fulton County",US,43.1884705,-74.1717581
New York,"Northampton, Suffolk County",US,40.876365,-72.67610860300212
New York,Northumberland,US,43.169722,-73.632778
,Northumberland,UK,55.25,-2.000559
New York,Norwich,US,42.5311809,-75.5235149
,Norwich,UK,52.6285576,1.2923954
New York,Oxford,US,42.4420181,-75.5976855
,Oxford,UK,51.7520131,-1.2578499
New York,Plymouth,US,42.6170149,-75.6024065
,Plymouth,UK,50.3714122,-4.1424451
New York,Reading,US,40.839935,-73.8436811
,Reading,UK,51.4564242,-0.9700664
New York,Ridge,US,40.904731999999996,-72.87839186737986
,Ridge,UK,51.6889993,-0.2443431
New York,Riverhead (town),US,40.94519085,-72.84243645466222
,Riverhead (town),UK,53.565454,-0.082226
New York,Rochdale,US,41.718427,-73.8526341
,Rochdale,UK,53.6153659,-2.1557561
New York,Rochester,US,43.157285,-77.615214
,Rochester,UK,51.3883811,0.504925
New York,Roxbury,US,42.2839739,-74.5648747
,Roxbury,UK,51.3936811,-0.535231985574893
New York,Rutland,US,43.9463613,-75.7991411
,Rutland,UK,52.6423036,-0.6632643077026672
New York,Rye,US,40.9808209,-73.684294
,Rye,UK,50.9511871,0.7327667
New York,Salisbury,US,40.7444415,-73.5628168595794
,Salisbury,UK,51.0690613,-1.7954134
New York,St. Albans,US,40.6912611,-73.7655652
,St. Albans,UK,51.753051,-0.3379675
New York,Scarborough,US,41.138536,-73.8666171
,Scarborough,UK,54.2820009,-0.4011868
New York,Scarsdale,US,40.9880495,-73.7974133
,Scarsdale,UK,52.9440775,-1.4955365
New York,Seaford,US,40.668086,-73.49150921229699
,Seaford,UK,50.77825435,0.11067598617092445
New York,Shoreham,US,40.9573208,-72.9076025
,Shoreham,UK,50.8322307,-0.2746717
New York,Somerset,US,43.3473327,-78.5559039
,Somerset,UK,51.161750850000004,-3.0753867062227487
New York,South Bristol,US,42.7300571,-77.3999695
,South Bristol,UK,52.411917349999996,-1.9735246676781473
New York,Southold (town),US,41.067221,-72.44080065015463
New York,Springfield,US,42.8361841,-74.8534838
,Springfield,UK,51.7510122,0.4969225
New York,Stafford,US,42.9817273,-78.0739023
,Stafford,UK,52.8063157,-2.1163818
New York,Stamford,US,42.4073024,-74.614318
,Stamford,UK,52.6519973,-0.4804579
New York,Stamford (village),US,42.4073024,-74.614318
,Stamford (village),UK,53.9907008,-0.9131156
New York,Suffolk County,US,40.8832318,-72.8578027
,Suffolk County,UK,52.0564606,1.1624116295099347
New York,Upton,US,40.869543,-72.8867697
,Upton,UK,52.5907194,-0.3672758
New York,Wainscott,US,40.9537095,-72.24716925592634
,Wainscott,UK,51.4112343,0.5105276
New York,Warwick,US,41.256483,-74.3598755
,Warwick,UK,52.2814519,-1.5815742
New York,Warwick (village),US,41.256483,-74.3598755
,Warwick (village),UK,54.8995546,-2.8394208
New York,Waterloo (town),US,42.9046933,-76.8627887
,Waterloo (town),UK,53.8124239,-1.6284845
New York,Westbury,US,40.7556561,-73.5876273
,Westbury,UK,51.261079,-2.1836535
New York,West Brighton,US,40.5777777,-73.97493451658843
,West Brighton,UK,55.95122834567915,-3.118533352128522
New York,Windsor,US,42.0759128,-75.640462
,Windsor,UK,51.4837886,-0.6040418665032687
New York,"Woodbury, Nassau County",US,40.8183265,-73.47061511527805
New York,"Woodbury, Orange County",US,41.3645382,-74.1059775
New York,Woodstock,US,42.0410578,-74.1182492
,Woodstock,UK,51.8474887,-1.3545343
New York,Worcester,US,42.5914958,-74.7503896
,Worcester,UK,52.1911849,-2.2206585
New York,York,US,42.8712284,-77.8852981
,York,UK,53.96565785,-1.0743052444639218
New York,Yorkshire,US,42.5300624,-78.4727976
,Yorkshire,UK,53.9825271,-1.3852499932684972
New York,Yorktown,US,41.2956496,-73.80819
,Yorktown,UK,51.93924825,1.26610315
North Carolina,Bath,US,35.4771094,-76.8116045
,Bath,UK,51.3813864,-2.3596963
North Carolina,Burlington,US,36.0956918,-79.4377991
,Burlington,UK,51.5092768,-0.13973813543557267
North Carolina,Camden,US,36.3106247,-76.1150606
,Camden,UK,51.54279655,-0.16248031357798964
North Carolina,Camden County,US,36.3106247,-76.1150606
,Camden County,UK,54.58611771965984,-5.937819069567427
North Carolina,Chatham County,US,35.7151316,-79.2533035
,Chatham County,UK,51.59200714381939,-3.128619693189981
North Carolina,Cumberland County,US,35.0461723,-78.8394255
North Carolina,Dalton,US,36.3090274,-80.401166
,Dalton,UK,54.1855566,-1.3320382890988745
North Carolina,Danbury,US,36.4093047,-80.2058831
,Danbury,UK,51.7109,0.5783784792198463
North Carolina,Durham,US,35.996653,-78.9018053
,Durham,UK,54.666667,-1.75
North Carolina,Enfield,US,36.1809865,-77.6666415
,Enfield,UK,51.6520851,-0.0810175
North Carolina,Guilford County,US,36.0875688,-79.7888515
North Carolina,Hertford,US,36.3560545,-77.0115135
,Hertford,UK,51.7957409,-0.078521
North Carolina,Hertford County,US,36.3560545,-77.0115135
,Hertford County,UK,51.796475799999996,-0.08882193088689092
North Carolina,Hillsborough,US,36.0752088,-79.0992085
,Hillsborough,UK,53.41137895,-1.500631103337827
North Carolina,Leicester,US,35.6551074,-82.6962438
,Leicester,UK,52.6362,-1.1331969
North Carolina,Lincoln County,US,35.4866424,-81.2062724
,Lincoln County,UK,51.5137143,-0.0867257
North Carolina,Macclesfield,US,35.7521022,-77.6699752
,Macclesfield,UK,53.2606635,-2.1255158
North Carolina,Middlesex,US,35.7901316,-78.2042904
,Middlesex,UK,51.546055800000005,-0.2537791389340719
North Carolina,Mount Pleasant,US,35.399308,-80.4358963
,Mount Pleasant,UK,51.6224968,-3.949353
North Carolina,New London,US,35.4431965,-80.2192225
,New London,UK,58.8356775,-2.8993399454931374
North Carolina,Oxford,US,36.3107004,-78.5908345
,Oxford,UK,51.7520131,-1.2578499
North Carolina,Plymouth,US,35.8668281,-76.7485555
,Plymouth,UK,50.3714122,-4.1424451
North Carolina,Raleigh,US,35.7803977,-78.6390989
,Raleigh,UK,53.4013582,-2.994857
North Carolina,Richmond County,US,35.0288383,-79.7333261
,Richmond County,UK,54.357404700000004,-1.9849524966858705
North Carolina,Rockingham,US,36.3926798,-79.744144
,Rockingham,UK,52.514092000000005,-0.7245645733753867
North Carolina,Salisbury,US,35.6709727,-80.4742261
,Salisbury,UK,51.0690613,-1.7954134
North Carolina,Southport,US,33.921563,-78.0202677
,Southport,UK,53.6475988,-3.0041751
North Carolina,Wentworth,US,36.4001371,-79.7744792
,Wentworth,UK,52.3853671,0.1741183
North Carolina,Wilmington,US,34.2257282,-77.9447107
,Wilmington,UK,51.4217683,0.18742516959939298
North Dakota,Berwick,US,48.3611096,-100.2465238
,Berwick,UK,55.7692442,-2.0026472
North Dakota,Harlow,US,48.1636145,-99.5190232
,Harlow,UK,51.7685568,0.0949036
North Dakota,Leeds,US,48.288888,-99.437635
,Leeds,UK,53.7974185,-1.5437941
North Dakota,New England,US,46.5391751,-102.8682231
,New England,UK,52.5934191,-0.2491985
North Dakota,Norwich,US,48.246402,-100.98904
,Norwich,UK,52.6285576,1.2923954
North Dakota,Rugby,US,48.368888,-99.996246
,Rugby,UK,52.3726682,-1.2620038
North Dakota,Surrey,US,48.2364,-101.13349
,Surrey,UK,51.2715316,-0.3414523511290909
North Dakota,Tunbridge,US,48.3658319,-100.1062461
,Tunbridge,UK,51.1371483,0.2673446
North Dakota,Warwick,US,47.8549986,-98.7101069
,Warwick,UK,52.2814519,-1.5815742
North Dakota,Watford City,US,47.802241,-103.283247
,Watford City,UK,53.43115072100974,-2.9555694226683795
North Dakota,York,US,48.312777,-99.573468
,York,UK,53.96565785,-1.0743052444639218
Ohio,Amberley,US,39.2047809,-84.427997
,Amberley,UK,50.908911,-0.5346514
Ohio,Andover,US,41.607169,-80.571323
,Andover,UK,51.2078275,-1.479355
Ohio,Avon,US,41.4516512,-82.0350598
,Avon,UK,52.09345017470979,-1.9404751347557299
Ohio,Avon Lake,US,41.510033,-82.0185895
,Avon Lake,UK,52.586598017442896,-2.0418123820863627
Ohio,"Bath, Allen County",US,40.7742385,-84.04532785162246
Ohio,"Bath, Greene County",US,39.809775,-84.06166347209435
Ohio,"Bath, Summit County",US,41.1687479,-81.636458
Ohio,Bedford,US,41.39311,-81.536509
,Bedford,UK,52.1363806,-0.4675041
Ohio,Bedford Heights,US,41.4143826,-81.5061146
,Bedford Heights,UK,52.15083905,-0.47550779625439576
Ohio,Berwick,US,39.9422107,-82.9265761
,Berwick,UK,55.7692442,-2.0026472
Ohio,Bexley,US,39.9692378,-82.936864
,Bexley,UK,51.4416793,0.150488
Ohio,"Birmingham, Erie County",US,41.3300486,-82.3607193
Ohio,"Birmingham, Guernsey County",US,40.1753477,-81.4373375
Ohio,Bradford,US,40.1321489,-84.4308181
,Bradford,UK,53.7944229,-1.7519186
Ohio,Brighton,US,39.9300602,-83.5613115
,Brighton,UK,50.8214626,-0.1400561
Ohio,Bristol,US,41.3882864,-80.8689765
,Bristol,UK,51.4538022,-2.5972985
Ohio,Camden,US,39.6289418,-84.6485632
,Camden,UK,51.54279655,-0.16248031357798964
Ohio,Carlisle,US,39.5820026,-84.3202194
,Carlisle,UK,54.8948478,-2.9362311
Ohio,Cheshire,US,40.2386733,-82.963238
,Cheshire,UK,53.2141028,-2.471770086071205
Ohio,Chatham,US,40.1575644,-82.4534908
,Chatham,UK,51.3819167,0.526559
Ohio,Chester,US,39.0875777,-81.9226372
,Chester,UK,53.1908873,-2.8908955
Ohio,Cleveland,US,41.4996574,-81.6936772
,Cleveland,UK,52.06037742540432,-0.7773608335394461
Ohio,Coventry,US,41.4833361,-81.5843703122093
,Coventry,UK,52.4081812,-1.510477
Ohio,Cumberland,US,39.8520167,-81.6576272
,Cumberland,UK,54.67842505,-3.304001955591123
Ohio,Derby,US,39.7686725,-83.2057463
,Derby,UK,52.9142235,-1.4719885461266053
Ohio,Dorset,US,41.680333,-80.6672823
,Dorset,UK,50.79683685,-2.34473226124306
Ohio,Dover,US,40.5213381,-81.4741475
,Dover,UK,51.1251275,1.3134228
Ohio,"Dover Township, Athens County",US,39.41873925,-82.11560853077484
Ohio,"Dover Township, Union County",US,40.2606311,-83.28484968933664
Ohio,Durham Township,US,41.4717177,-84.6152304
Ohio,East Liverpool,US,40.6186756,-80.5772928
,East Liverpool,UK,53.091909341226234,-2.252458685361411
Ohio,Essex,US,40.4825581,-83.3157527
,Essex,UK,51.77046785,0.46466977412300386
Ohio,Grafton,US,41.2725522,-82.0545892
,Grafton,UK,51.3317928,-1.6236808164821541
Ohio,Greenwich,US,41.0300548,-82.5157264
,Greenwich,UK,51.4820845,-0.0045417
Ohio,Guilford,US,40.7920135,-80.866692
,Guilford,UK,53.0895084,-1.371260740965157
Ohio,Kensington,US,40.7353372,-80.9564777
,Kensington,UK,51.4989948,-0.1991229
Ohio,Kettering,US,39.6895036,-84.1688274
,Kettering,UK,52.3994233,-0.728004
Ohio,Lancaster,US,39.7136754,-82.5993294
,Lancaster,UK,54.0484068,-2.7990345
Ohio,Litchfield,US,41.1678322,-82.0229219
,Litchfield,UK,51.2826256,-1.3388563
Ohio,"Liverpool Township, Medina County",US,41.23754275,-81.92575929232596
Ohio,"Liverpool Township, Columbiana County",US,40.64791595,-80.59601785000001
Ohio,London,US,39.8864493,-83.448253
,London,UK,51.4893335,-0.14405508452768728
Ohio,New Carlisle,US,39.9361699,-84.0254913
Ohio,New London,US,41.0850542,-82.3998887
,New London,UK,58.8356775,-2.8993399454931374
Ohio,Lyme,US,41.597250200000005,-80.76152908812968
,Lyme,UK,51.48137855,0.3791214000000005
Ohio,Malvern,US,40.6917271,-81.1812148
,Malvern,UK,52.1159559,-2.3258985
Ohio,Manchester,US,38.6881293,-83.6093611
,Manchester,UK,53.4794892,-2.2451148
Ohio,Mansfield,US,40.75839,-82.5154471
,Mansfield,UK,53.1443785,-1.1964165
Ohio,Mayfield,US,41.541872,-81.439452
,Mayfield,UK,55.9342921,-3.1739627
Ohio,Mayfield Heights,US,41.5192189,-81.457896
,Mayfield Heights,UK,54.66683876103334,-5.981012878168098
Ohio,New Lyme Township,US,41.597250200000005,-80.76152908812968
Ohio,Nottingham Township,US,40.10943970211939,-82.81521933123216
Ohio,Norwich,US,39.9850718,-81.7915186
,Norwich,UK,52.6285576,1.2923954
Ohio,Oxford,US,39.5103048,-84.7420519
,Oxford,UK,51.7520131,-1.2578499
Ohio,Plymouth,US,40.9952861,-82.6654289
,Plymouth,UK,50.3714122,-4.1424451
Ohio,Portsmouth,US,38.7345374,-82.9962742
,Portsmouth,UK,50.800031,-1.0906023
Ohio,Reading,US,39.2236694,-84.4421641
,Reading,UK,51.4564242,-0.9700664
Ohio,Rochester Township,US,41.08830745,-82.30351188279747
Ohio,Salisbury,US,40.593119,-80.7361889
,Salisbury,UK,51.0690613,-1.7954134
Ohio,Sheffield,US,41.4211548,-82.096259
,Sheffield,UK,53.3806626,-1.4702278
Ohio,Somerset,US,39.8072327,-82.2992712
,Somerset,UK,51.161750850000004,-3.0753867062227487
Ohio,Truro Township,US,39.9552092,-82.80698629650246
Ohio,Windsor,US,41.535055,-80.934258
,Windsor,UK,51.4837886,-0.6040418665032687
Ohio,York Township,US,41.16843195,-81.92645705637275
Oklahoma,Blackburn,US,36.3731162,-96.5961392
,Blackburn,UK,53.749326,-2.4840566
Oklahoma,Chelsea,US,36.5355939,-95.4324166
,Chelsea,UK,51.4875167,-0.1687007
Oklahoma,Manchester,US,36.9939143,-98.0375622
,Manchester,UK,53.4794892,-2.2451148
Oklahoma,Newcastle,US,35.2472869,-97.59976
,Newcastle,UK,54.9738474,-1.6131572
Oklahoma,Warwick,US,35.6858959,-97.0041948
,Warwick,UK,52.2814519,-1.5815742
Oregon,Portland,US,45.5202471,-122.674194
,Portland,UK,50.5672516,-2.4472529
Pennsylvania,Alden,US,41.1820267,-76.0124237
,Alden,UK,51.24544645,-0.7732679249999974
Pennsylvania,Andreas,US,40.7517604,-75.7924148
,Andreas,UK,51.4907986,-0.1665977
Pennsylvania,Aston,US,39.87265415,-75.44054729049847
,Aston,UK,52.5066355,-1.8812695
Pennsylvania,Barnsley,US,39.7656643,-75.9888348
,Barnsley,UK,53.5527719,-1.4827755
Pennsylvania,Bath,US,40.726519,-75.3934911
,Bath,UK,51.3813864,-2.3596963
Pennsylvania,Bedford,US,40.0271453,-78.5237447
,Bedford,UK,52.1363806,-0.4675041
Pennsylvania,Bedminster,US,40.41934585,-75.19208853500731
,Bedminster,UK,51.4367393,-2.6042197
Pennsylvania,Berks County,US,40.4113762,-75.9433305
Pennsylvania,Berwick,US,41.0602024,-76.2461259
,Berwick,UK,55.7692442,-2.0026472
Pennsylvania,"Birmingham, Chester County",US,39.9051099,-75.5943746
Pennsylvania,"Birmingham, Huntingdon County",US,40.6478421,-78.1952892
,Black Heath,UK,53.0512325,-1.9341841
Pennsylvania,Brentwood,US,40.3732693,-79.9756206
,Brentwood,UK,51.6201654,0.3018662
Pennsylvania,Brighton,US,40.7303534,-80.3100513
,Brighton,UK,50.8214626,-0.1400561
Pennsylvania,Bristol,US,40.122900200000004,-74.86447057681232
,Bristol,UK,51.4538022,-2.5972985
Pennsylvania,Bristol Township,US,40.122900200000004,-74.86447057681232
Pennsylvania,Buckingham,US,40.3165463,-75.04691929440477
,Buckingham,UK,51.9983175,-0.9786725
Pennsylvania,Bucks County,US,40.3451668,-75.1263909
,Bucks County,UK,51.62789745,-0.744156470268761
Pennsylvania,Carlisle,US,40.201499,-77.1890783
,Carlisle,UK,54.8948478,-2.9362311
Pennsylvania,Cheltenham,US,40.0609445,-75.0940625
,Cheltenham,UK,51.8995685,-2.0711559
Pennsylvania,Cheltenham Township,US,40.07795585,-75.13853757324665
Pennsylvania,Chester,US,39.9829308,-75.7652424
,Chester,UK,53.1908873,-2.8908955
Pennsylvania,Cheswick,US,40.5410997,-79.8013437
,Cheswick,UK,51.4974692,-2.5586558
Pennsylvania,Croydon,US,40.0894885,-74.8980804865841
,Croydon,UK,51.3713049,-0.101957
Pennsylvania,Cumberland County,US,40.1541581,-77.2803933
Pennsylvania,Darby,US,39.9184461,-75.2590721
,Darby,UK,52.4866345,-2.0675118
Pennsylvania,Darlington,US,40.8095078,-80.4225656
,Darlington,UK,54.5242081,-1.5555812
Pennsylvania,Devon,US,40.0473603,-75.4229511
,Devon,UK,50.724140500000004,-3.6607788161410735
Pennsylvania,Dover,US,40.0014489,-76.8473307
,Dover,UK,51.1251275,1.3134228
Pennsylvania,Easton,US,40.6916081,-75.2099866
,Easton,UK,52.3239273,-0.33245863730073444
Pennsylvania,East Huntingdon Township,US,40.1418355,-79.59498483454047
Pennsylvania,Elmhurst,US,41.3778601,-75.5446308
,Elmhurst,UK,52.707846,-1.834485
Pennsylvania,Emsworth,US,40.5100684,-80.0945006
,Emsworth,UK,50.8473211,-0.9371343
Pennsylvania,Exeter,US,41.3206358,-75.8190835
,Exeter,UK,50.7256138,-3.5269209
Pennsylvania,Essington,US,39.8620572,-75.2971309
,Essington,UK,52.6304136,-2.0601149
Pennsylvania,Falmouth,US,40.1295383,-76.7138571
,Falmouth,UK,50.1552197,-5.0688262
Pennsylvania,Freeland,US,41.0167508,-75.8971431
,Freeland,UK,51.8098275,-1.4003545546583216
Pennsylvania,Grantham,US,40.1564804,-76.9963656
,Grantham,UK,52.913192,-0.6438974
Pennsylvania,Halifax,US,40.4691049,-76.9314571
,Halifax,UK,53.7229229,-1.8604874
Pennsylvania,Hereford,US,40.4485694,-75.5523057
,Hereford,UK,52.0553813,-2.7151735
Pennsylvania,Hereford Township,US,40.4473364,-75.57993654547087
Pennsylvania,Horsham,US,40.1842455,-75.13905239078957
,Horsham,UK,51.0630273,-0.3295028
Pennsylvania,Huntingdon,US,40.3446332,-78.0281185
,Huntingdon,UK,52.3305093,-0.1843514
Pennsylvania,Huntington,US,40.28264428739643,-75.32782364890669
,Huntington,UK,53.16348495,-2.864830586478898
Pennsylvania,Hyde Park,US,40.6325654,-79.5897676
,Hyde Park,UK,51.5074889,-0.1622074056037135
Pennsylvania,Kensington,US,39.9859458,-75.1318429
,Kensington,UK,51.4989948,-0.1991229
Pennsylvania,Kidder Township,US,41.0610294,-75.66083864438608
Pennsylvania,Kingston,US,41.2620137,-75.897197
,Kingston,UK,52.1791855,-0.0321477
Pennsylvania,Lancaster,US,40.0379958,-76.3056707
,Lancaster,UK,54.0484068,-2.7990345
Pennsylvania,Lancaster County,US,40.08067,-76.2411283
,Lancaster County,UK,54.0508155,-2.8035118
Pennsylvania,"Lancaster Township, Butler County",US,40.83776855,-80.11137501526065
Pennsylvania,"Lancaster Township, Lancaster County",US,40.020371,-76.33623642917394
Pennsylvania,Liverpool,US,40.5764798,-76.9916022
,Liverpool,UK,53.4071991,-2.99168
Pennsylvania,Liverpool Township,US,40.57871675,-77.0335437424813
Pennsylvania,Lowhill Township,US,40.630561,-75.65145482030161
Pennsylvania,Lynn Township,US,40.67168465,-75.80175722187678
Pennsylvania,Malvern,US,40.036202,-75.5138959
,Malvern,UK,52.1159559,-2.3258985
Pennsylvania,Manchester,US,40.0588102,-76.7211368
,Manchester,UK,53.4794892,-2.2451148
Pennsylvania,Mayfair,US,40.0337228,-75.0340604
,Mayfair,UK,51.5110872,-0.147058
Pennsylvania,Middlesex Township,US,40.7086361,-79.92133952667922
Pennsylvania,New Brighton,US,40.7303534,-80.3100513
,New Brighton,UK,53.4385649,-3.043422
Pennsylvania,New Castle,US,40.9999202,-80.3471856
,New Castle,UK,51.8514007,-2.8035445
Pennsylvania,New Cumberland,US,40.2284433,-76.8673781
,New Cumberland,UK,53.95948967588896,-1.083642789070637
Pennsylvania,New Kensington,US,40.5697893,-79.7647705
Pennsylvania,New London,US,39.7826095,-75.8754973
,New London,UK,58.8356775,-2.8993399454931374
Pennsylvania,New Oxford,US,39.8638601,-77.0558418
,New Oxford,UK,51.51656169926498,-0.12919542472414836
Pennsylvania,New Stanton,US,40.2192258,-79.6097255
,New Stanton,UK,52.9462311,-1.3001415
Pennsylvania,New Wilmington,US,41.1222812,-80.3328428
,New Wilmington,UK,50.7616122,0.2837652
Pennsylvania,Northampton,US,40.7451356,-75.3289302
,Northampton,UK,52.23433665,-0.9028072768185829
Pennsylvania,Northampton County,US,40.7451356,-75.3289302
,Northampton County,UK,52.2368099,-0.8962226
Pennsylvania,Northumberland,US,40.8488473,-76.6943741
,Northumberland,UK,55.25,-2.000559
Pennsylvania,Northumberland County,US,40.8488473,-76.6943741
,Northumberland County,UK,55.7601973,-2.0080013964303736
Pennsylvania,Norwood,US,39.8917793,-75.2996309
,Norwood,UK,53.974458299999995,-1.6765655534515567
Pennsylvania,Nottingham,US,39.748442,-76.0185579
,Nottingham,UK,52.9534193,-1.1496461
Pennsylvania,Nottingham Township,US,40.2167975,-80.04950706640798
Pennsylvania,Olney,US,40.0412227,-75.1237863
,Olney,UK,52.1648634,-0.707555782097275
Pennsylvania,Oxford,US,39.7852062,-75.9790215
,Oxford,UK,51.7520131,-1.2578499
Pennsylvania,Plymouth,US,41.2403596,-75.9446428
,Plymouth,UK,50.3714122,-4.1424451
Pennsylvania,Reading,US,40.335345,-75.9279495
,Reading,UK,51.4564242,-0.9700664
Pennsylvania,Richmond Township,US,40.4906906,-75.83572286082804
Pennsylvania,Rochester,US,40.7022913,-80.2860955
,Rochester,UK,51.3883811,0.504925
Pennsylvania,Romney,US,40.0456295,-79.4025352
,Romney,UK,52.614751010921665,-1.6671313428286851
Pennsylvania,Salisbury Township,US,40.04035745,-75.99374011456555
Pennsylvania,Sheffield,US,41.704381,-79.0306863229892
,Sheffield,UK,53.3806626,-1.4702278
Pennsylvania,Shrewsbury,US,39.7687574,-76.6796518
,Shrewsbury,UK,52.707755,-2.7540658
